date,open,high,low,close,H,L_now,mode,stage,event,next_buy_level_name,next_buy_level_price,cutoff_price,position,basis,level_name,level_price,trigger_price,fill_price,rebound_from_L_pct,threshold_pct,forbidden_levels_above_last_sell,B1,B2,B3,B4,B5,B6,B7,next_buy_trigger_price
2025-06-02,1.295e-05,1.324e-05,1.263e-05,1.319e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,28.793774,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.263e-05
2025-06-03,1.32e-05,1.344e-05,1.293e-05,1.304e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,30.7393,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.293e-05
2025-06-04,1.304e-05,1.319e-05,1.269e-05,1.281e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,28.307393,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.269e-05
2025-06-05,1.28e-05,1.297e-05,1.189e-05,1.2e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,26.167315,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.189e-05
2025-06-06,1.2e-05,1.283e-05,1.194e-05,1.241e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,24.805447,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.194e-05
2025-06-07,1.242e-05,1.289e-05,1.234e-05,1.273e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,25.389105,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.234e-05
2025-06-08,1.273e-05,1.273e-05,1.241e-05,1.249e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,23.832685,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.241e-05
2025-06-09,1.25e-05,1.317e-05,1.233e-05,1.312e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,28.11284,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.233e-05
2025-06-10,1.311e-05,1.338e-05,1.282e-05,1.337e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,30.155642,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.282e-05
2025-06-11,1.337e-05,1.362e-05,1.284e-05,1.294e-05,8.854e-05,1.028e-05,wait,7,,,,,True,,,,,,32.490272,98.5,7,4.95824e-05,4.60408e-05,4.07284e-05,3.63014e-05,3.0989e-05,2.47912e-05,1.85934e-05,1.284e-05
