date,symbol,action,cand_H,level,qty,price,note,pnl
2021-04-22,XRP,BUY,,0.44,1.0,1.1014584,FILL,
2021-04-23,XRP,BUY,,0.48,1.0,1.0227828,FILL,
2021-04-23,XRP,BUY,,0.54,1.0,0.9047694,FILL,
2021-05-06,XRP,SELL,,0.44,1.0,1.6028,CYCLE_RESET,0.5013415999999999
2021-05-06,XRP,SELL,,0.48,1.0,1.6028,CYCLE_RESET,0.5800171999999999
2021-05-06,XRP,SELL,,0.54,1.0,1.6028,CYCLE_RESET,0.6980306000000001
2021-05-19,XRP,LADDER_CREATE,1.7658,,,,,
2021-05-19,XRP,BUY,,0.44,1.0,0.9888480000000001,FILL,
2021-05-19,XRP,BUY,,0.48,1.0,0.918216,FILL,
2021-05-23,XRP,BUY,,0.54,1.0,0.812268,FILL,
2021-05-23,XRP,BUY,,0.59,1.0,0.7239780000000001,FILL,
2021-06-21,XRP,BUY,,0.65,1.0,0.61803,FILL,
2021-08-11,XRP,SELL,,0.44,1.0,1.0105,CYCLE_RESET,0.021651999999999894
2021-08-11,XRP,SELL,,0.48,1.0,1.0105,CYCLE_RESET,0.09228399999999992
2021-08-11,XRP,SELL,,0.54,1.0,1.0105,CYCLE_RESET,0.19823199999999996
2021-08-11,XRP,SELL,,0.59,1.0,1.0105,CYCLE_RESET,0.28652199999999983
2021-08-11,XRP,SELL,,0.65,1.0,1.0105,CYCLE_RESET,0.39247
2021-12-04,XRP,LADDER_CREATE,1.4151,,,,,
2021-12-04,XRP,BUY,,0.44,1.0,0.792456,FILL,
2021-12-04,XRP,BUY,,0.48,1.0,0.7358520000000001,FILL,
2021-12-04,XRP,BUY,,0.54,1.0,0.6509459999999999,FILL,
2022-01-22,XRP,BUY,,0.59,1.0,0.580191,FILL,
2022-05-09,XRP,BUY,,0.65,1.0,0.495285,FILL,
2022-05-11,XRP,BUY,,0.72,1.0,0.396228,FILL,
2022-06-14,XRP,BUY,,0.79,1.0,0.29717099999999996,FILL,
2023-03-29,XRP,SELL,,0.44,1.0,0.5425,CYCLE_RESET,-0.24995600000000007
2023-03-29,XRP,SELL,,0.48,1.0,0.5425,CYCLE_RESET,-0.19335200000000008
2023-03-29,XRP,SELL,,0.54,1.0,0.5425,CYCLE_RESET,-0.10844599999999993
2023-03-29,XRP,SELL,,0.59,1.0,0.5425,CYCLE_RESET,-0.03769100000000003
2023-03-29,XRP,SELL,,0.65,1.0,0.5425,CYCLE_RESET,0.04721500000000001
2023-03-29,XRP,SELL,,0.72,1.0,0.5425,CYCLE_RESET,0.14627199999999996
2023-03-29,XRP,SELL,,0.79,1.0,0.5425,CYCLE_RESET,0.24532900000000002
2023-07-13,XRP,LADDER_CREATE,0.938,,,,,
2023-07-13,XRP,BUY,,0.44,1.0,0.52528,FILL,
2023-07-13,XRP,BUY,,0.48,1.0,0.48775999999999997,FILL,
2023-08-17,XRP,BUY,,0.54,1.0,0.4314799999999999,FILL,
2024-07-05,XRP,BUY,,0.59,1.0,0.38458000000000003,FILL,
2024-11-14,XRP,SELL,,0.44,1.0,0.7736,CYCLE_RESET,0.24831999999999999
2024-11-14,XRP,SELL,,0.48,1.0,0.7736,CYCLE_RESET,0.28584
2024-11-14,XRP,SELL,,0.54,1.0,0.7736,CYCLE_RESET,0.34212000000000004
2024-11-14,XRP,SELL,,0.59,1.0,0.7736,CYCLE_RESET,0.3890199999999999
2025-02-03,XRP,LADDER_CREATE,3.4,,,,,
2025-02-03,XRP,BUY,,0.44,1.0,1.9040000000000001,FILL,
2025-04-07,XRP,BUY,,0.48,1.0,1.768,FILL,
2025-07-17,XRP,SELL,,0.44,1.0,3.4814,CYCLE_RESET,1.5773999999999997
2025-07-17,XRP,SELL,,0.48,1.0,3.4814,CYCLE_RESET,1.7133999999999998
